sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,opinion,simple_sentences,simple_sentences_gpt4o,tags,timex_tag,ekilex_tag,ner_tag,A,E,T,L1,L2,L,S,tag,initial_cat,verb_head_same_sent,head_verbi_alluv
5689035,9124221,18,haigestuma,,adit,kopsuhaigus,kopsuhaigusse,"Ajaleht Pakistan Observer väitis anonüümsele Talibani allikale viidates , et bin Laden haigestus paar nädalat tagasi raskesse kopsuhaigusse ja suri .",,,"['Ajaleht Pakistan Observer väitis anonüümsele Talibani allikale viidates, et bin Laden haigestus raskesse kopsuhaigusse.', 'Bin Laden haigestus paar nädalat tagasi.', 'Bin Laden suri raskesse kopsuhaigusse.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80,,
71176,122157,4,surema,,adit,solgisurm,solgisurma,"Jutt , et solgisurma pole veel keegi surnud , siin paika ei pea .",,,"['Jutt, et solgisurma pole veel keegi surnud, siin paika ei pea.']",|E|AE|EL|ET|AET|ELT|,,event,,no,no,no,no,no,no,yes,S,s_n80,y,y
3214042,5162823,1,haigestuma,,adit,noroviirusnakkus,Noroviirusnakkusse,"Noroviirusnakkusse haigestus mullu 168 inimest , kellel see ka laboratoorselt kinnitust leidis .",,,"['Noroviirusnakkusse haigestus mullu 168 inimest.', 'Noroviirusnakkus leidis neil ka laboratoorset kinnitust.']",,,,,no,no,no,no,no,no,no,,s_n80,,
7382906,11849925,5,põdema,,adit,meningiit,meningiiti,"Ta on kaks korda meningiiti põdenud , aga sellest hoolimata kõbusa olemisega mees , kes mööda Neeruti künklikke teid nelja kilomeetri kaugusel poes käib .",,,"['Ta on kaks korda meningiiti põdenud.', 'Ta on sellest hoolimata kõbusa olemisega mees.', 'Ta käib mööda Neeruti künklikke teid nelja kilomeetri kaugusel poes.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80,,
4661744,7491060,8,surema,,adit,maailm,maailma,USA-s Memphises suri eile 116. aasta vanuselt maailma vanim inimene Elizabeth Bolden .,syntax,"Memphis asub USA.
Maailma vanim inimene Elizabeth Bolden suri eile.
Ta oli 116-aastane.","['USA-s Memphises suri eile maailma vanim inimene Elizabeth Bolden.', 'Elizabeth Bolden oli surres 116-aastane.']",,,,,yes,no,no,no,no,no,no,A,s_n80,,
2005103,3199038,1,haigestuma,,adit,langetõbi,Langetõppe,Langetõppe haigestub seitse korda rohkem mehi kui naisi .,,,['Langetõppe haigestub seitse korda rohkem mehi kui naisi.'],|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80,,
3024815,4851864,11,põdema,,adit,migreen,migreeni,"Üks varasem uuring näitab , et peale kaheaastast perioodi on migreeni põdenud inimene esimestele depressiooni-ilmingutele tavalisest viis korda altim .",,,"['Üks varasem uuring näitab, et peale kaheaastast perioodi on migreeni põdenud inimene esimestele depressiooni-ilmingutele altim.', 'Migreeni põdenud inimene on depressiooni-ilmingutele viis korda altim.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80,,
6496331,10448100,13,haigestuma,,adit,kõripõletik,kõripõletikku,"TALLINN , 28. august ( EPLO ) - Kolme aasta eest ägedasse kõripõletikku haigestunud naine tahab Mustamäe haiglalt valuraha , sest sealsed tohtrid tegid talle operatsiooni , mis tema olukorda halvendas , ning varjasid haige eest teisi ravivõimalusi Tartus , kirjutab Postimees .",,,"['Kolm aastat tagasi haigestus naine ägedasse kõripõletikku.', 'Naine tahab Mustamäe haiglalt valuraha.', 'Mustamäe haigla tohtrid tegid talle operatsiooni, mis tema olukorda halvendas.', 'Mustamäe haigla tohtrid varjasid haige eest teisi ravivõimalusi Tartus.', 'Seda kirjutab Postimees.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80,,
4989402,8011154,1,haigestuma,,ill,pojengi-ringlaiksus,Pojengi-ringlaiksusesse,Pojengi-ringlaiksusesse haigestuvad sageli just hästi arenenud ja korralikult hooldatud taimed .,,,"['Pojengi-ringlaiksusesse haigestuvad sageli hästi arenenud taimed.', 'Pojengi-ringlaiksusesse haigestuvad sageli korralikult hooldatud taimed.']",,,,,no,no,no,no,no,no,no,,s_n80,,
16726860,25735579,13,haigestuma,,adit,liigutusnärvitõbi,liigutusnärvitõppe,Kahe täiskasvanud lapse ema Diane Pretty ( 43 ) haigestus harva esinevasse liigutusnärvitõppe 1999. aastal .,,,"['Diane Pretty on kahe täiskasvanud lapse ema.', 'Diane Pretty on 43-aastane.', 'Diane Pretty haigestus harva esinevasse liigutusnärvitõppe 1999. aastal.']",,,,,no,no,no,no,no,no,no,,s_n80,,
5047887,8101294,7,nakatuma,,adit,kärntõbi,kärntõppe,"Paljud viljad nakatusid vaatamata kahekordsele pritsimisele kärntõppe , ütles ETAle Eesti Põllumajandusülikooli Polli Aianduse instituudi direktor Toivo Univer .",,,"['Paljud viljad nakatusid kärntõppe.', 'Viljad nakatusid vaatamata kahekordsele pritsimisele.', 'Seda ütles ETAle Eesti Põllumajandusülikooli Polli Aianduse instituudi direktor Toivo Univer.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80,,
2685127,4307416,3,haigestuma,,adit,suhkurtõbi,suhkurtõppe,"Jaanika haigestus suhkurtõppe , kui oli alles viiene .",,,"['Jaanika haigestus suhkurtõppe.', 'Jaanika oli haigestudes alles viiene.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80,,
123426,206847,14,surema,,adit,südamerabandus,südamerabandusse,"Samuti elas Eestis kapteni vanemabi Valentin Sarantsin , kes suri laeval politseihaarangu käigus südamerabandusse .",,,"['Valentin Sarantsin elas Eestis.', 'Valentin Sarantsin oli kapteni vanemabi.', 'Valentin Sarantsin suri laeval politseihaarangu käigus.', 'Valentin Sarantsin suri südamerabandusse.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80,,
12086609,19348570,6,surema,,adit,pantšen-laam,pantšen-laama,Kaks päeva hiljem oli kümnes pantšen-laama surnud .,syntax,,['Kaks päeva hiljem oli kümnes pantšen-laama surnud.'],,,,,yes,no,no,no,no,no,no,A,s_n80,,
187283,310937,7,haigestuma,,adit,meningiit,meningiiti,Mõnel pool Austraalias haigestuvad inimesed suviti meningiiti .,,,['Mõnel pool Austraalias haigestuvad inimesed suviti meningiiti.'],|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80,,
15533597,24259267,57,surema,,adit,yletoos,yletoosi,"Ma ei saa aru , miks k6ik r22givad , et kanep on paha , miks keegi ei r22gi , et herohiin on paha , kas te kurat olete seal k6ik puuga p2he saanud  Miks keegi ei keela suitsetamist 2ra , ma olen aru saanud , et regular suits on surm , palju inimesi sureb 2ra kanepi yletoosi v6i pideva tarbimise tagaj2rjel ja palju regulaarse suitsetamise tagaj2rjel ?",,,"['Ma ei saa aru, miks kõik räägivad, et kanep on paha.', 'Ma ei saa aru, miks keegi ei räägi, et heroiin on paha.', 'Kas te olete seal kõik puuga pähe saanud?', 'Miks keegi ei keela suitsetamist ära?', 'Ma olen aru saanud, et tavaline suits on surm.', 'Palju inimesi sureb ära kanepi üledoosi või pideva tarbimise tagajärjel?', 'Palju inimesi sureb ära regulaarse suitsetamise tagajärjel?']",,,,,no,no,no,no,no,no,no,,s_n80,,
5829703,9354890,8,surema,,adit,H5-tüüp,H5-tüüpi,"Türgi ametnikud ütlesid , et linnud surid H5-tüüpi grippi , kuid pole selge , kas tegemist on täpselt sama tüvega , mis paneb tervisekaitsjad eriliselt muretsema .",syntax,"Türgi ametnikud ütlesid midagi.
Linnud surid H5-tüüpi grippi.
Ei ole selge, kas tegemist on täpselt sama tüvega.
Sama tüvi paneb tervisekaitsjad eriliselt muretsema.","['Türgi ametnikud ütlesid, et linnud surid H5-tüüpi grippi.', 'Pole selge, kas tegemist on täpselt sama tüvega.', 'See tüvi paneb tervisekaitsjad eriliselt muretsema.']",,,,,no,no,no,no,no,no,no,,s_n80,,
1761421,2804698,13,haigestuma,,adit,HIV-tõbi,HIV-tõppe,"Tervisekaitseinspektsiooni andmeil elab Eestis 73 HI-viiruse kandjat , kellest viis on haigestunud HIV-tõppe ehk aidsi .",,,"['Tervisekaitseinspektsiooni andmeil elab Eestis 73 HI-viiruse kandjat.', 'Viis neist on haigestunud HIV-tõppe.', 'HIV-tõbi on tuntud ka kui aids.']",,,,,no,no,no,no,no,no,no,,s_n80,,
181205,301240,16,surema,,adit,käsi,kätte,Politsei avastas maja varemete läbituhnimisel kahe vanainimese surnukehad - ilmselt surid nad kuumuse ja vingu kätte .,syntax,"Politsei avastas maja varemeid läbi tuhnides kahe vanainimese surnukehad.
Need vanainimesed olid surnud.
Nad surid ilmselt kuumuse ja vingu kätte.","['Politsei avastas maja varemete läbituhnimisel kahe vanainimese surnukehad.', 'Vanainimesed surid kuumuse ja vingu kätte.']",,,,,no,no,no,no,no,no,no,,s_n80,,
178852,297287,2,haigestuma,,ill,difteeria,difteeriasse,"Kuigi difteeriasse haigestuvad ka süsti saanud inimesed , põevad nad haiguse kergelt läbi .",,,"['Difteeriasse haigestuvad ka süsti saanud inimesed.', 'Süsti saanud inimesed põevad haiguse kergelt läbi.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80,,
1897671,3023340,5,haigestuma,,adit,klaukoom,klaukoomi,"Ootamatult haigestus poiss silmahaigusesse klaukoomi , mille taga-järjel saabus pimedus .",,,"['Poiss haigestus silmahaigusesse klaukoomi.', 'Klaukoomi tagajärjel saabus pimedus.']",,,,,no,no,no,no,no,no,no,,s_n80,,
15485428,24182782,3,surema,,adit,ketoatsidoos,ketoatsidoosi,( Suri ketoatsidoosi . ),,,['Suri ketoatsidoosi.'],,,,,no,no,no,no,no,no,no,,s_n80,,
10050386,16120206,3,haigestuma,,adit,veistehullustus,veistehullustusse,Eile haigestus veistehullustusse esimene tartlane .,,,['Eile haigestus veistehullustusse esimene tartlane.'],,,,,no,no,no,no,no,no,no,,s_n80,,
5057919,8117618,29,haigestuma,,ill,BSE,BSEsse,"Tirooli peaminister Wendelin Weingartner ütles uudisteagentuurile APA , et Tiroolist pärit seitsme aastane veis tapeti Saksamaa Baden- Württembergi liidumaal ning esialgsed testid näitasid , et ta oli haigestunud BSEsse .",,,"['Tirooli peaminister Wendelin Weingartner ütles uudisteagentuurile APA, et Tiroolist pärit seitsmeaastane veis tapeti Saksamaa Baden-Württembergi liidumaal.', 'Esialgsed testid näitasid, et veis oli haigestunud BSEsse.']",,,,,no,no,no,no,no,no,no,,s_n80,,
15929685,24780044,4,nakatuma,,adit,lennutamine,lennutamisse,Priidul on lohe lennutamisse nakatunud terve pere .,,,['Priidul on lohe lennutamisse nakatunud terve pere.'],,,,,no,no,no,no,no,no,no,,s_n80,,
20488573,29622193,14,põdema,,adit,oldk,oldki,skc: kutt21 meie vähemalt noores eas põeme seda aga sul ple veel oldki,syntax,,"['Meie põeme seda noores eas.', 'Sul pole seda veel olnud.']",,,,,no,no,no,no,no,no,no,,s_n80,,
7075253,11373305,7,surema,,adit,poegimine,poegimisse,"Lehm sai veebruaris otsa , suri poegimisse .",,,"['Lehm suri veebruaris.', 'Lehm suri poegimisse.']",,,,,no,no,no,no,no,no,no,,s_n80,,
607036,962320,19,surema,,adit,verevähk,verevähki,"Kümned riigikogu liikmed saatsid eile kaastundeavalduse NSV Liidu viimasele riigipeale Mihhail Gorbatshovile , kelle abikaasa Raissa suri esmaspäeval verevähki .",,,"['Kümned riigikogu liikmed saatsid eile kaastundeavalduse Mihhail Gorbatšovile.', 'Mihhail Gorbatšov oli NSV Liidu viimane riigipea.', 'Mihhail Gorbatšovi abikaasa Raissa suri esmaspäeval.', 'Raissa suri verevähki.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80,,
18955354,28619937,3,haigestuma,,ill,hantaviirus-nakkus,hantaviirus-nakkustesse,Aastas haigestub hantaviirus-nakkustesse erinevates maades umbes 150 000 -,,,['Aastas haigestub hantaviirus-nakkustesse erinevates maades umbes 150 000 inimest.'],,,,,no,no,no,no,no,no,yes,S,s_n80,,
418119,651193,10,surema,,adit,toidumürgitus,toidumürgitusse,Kenasti verise lihaga söödetud lind suri paraku hiljem loomaaias toidumürgitusse .,,,"['Lindu söödeti loomaaias kenasti verise lihaga.', 'Lind suri hiljem loomaaias.', 'Lind suri toidumürgitusse.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80,,
6097357,9787582,7,surema,,adit,võrk,võrku,"Tean , et kalurid , kelle võrku viigerhüljes on surnud , ei julge sellest tavaliselt teatada .",,,"['Kalurid, kelle võrku viigerhüljes on surnud, ei julge sellest tavaliselt teatada.']",,,,,no,no,no,yes,no,yes,no,L,s_n80,y,y
4084088,6573877,13,nakatuma,,adit,majavamm,majavammi,Olen imestades lugenud ajalehesõnumeid rohkem kui miljon krooni maksvast remonditööst mõnes Tallinna majavammi nakatunud hoones .,,,"['Olen lugenud ajalehesõnumeid rohkem kui miljon krooni maksvast remonditööst.', 'Remonditöö toimub mõnes Tallinna majavammi nakatunud hoones.']",,,,,no,no,no,no,no,no,no,,s_n80,,
16531670,25492771,9,põdema,,adit,jämesoolevähk,jämesoolevähki,"Gabrieli sõnul on ka ta endise patsiendi , jämesoolevähki põdenud mehe süüdistused alusetud .",,,"['Gabriel ütles, et tema endise patsiendi süüdistused on alusetud.', 'Endine patsient oli jämesoolevähki põdenud mees.']",,,,,no,no,no,no,no,no,yes,S,s_n80,,
5754570,9230924,30,surema,,adit,põmmd,põmmdi,"Mulle on ka tuttav tüüakas vana härrasmees Rein Raidme - vana Pannoniaga sõitja ja vangis istunud mees , kuna ta ajas mootorrattaga ühe vana onksi alla ja see suri põmmdi kohapeal - nojah see vana Rein Raidme , kellega koos me mõnegi pudelikese oleme ära lahendanud ja kes on kokku joonistanud suurema osa teatud perioodi Eesti multifilmidest - jah seesama tõsises vanuses härrasmees , ütles paari klaasi vahel , kui ma kurtsin , et tunnen end poisikesena , kuigi pea hallineb : "" Peeter , vahel on ikka alles kutsikatunne sees .",syntax,"Mulle on tuttav vana härrasmees Rein Raidme.
Rein Raidme on vana Pannoniaga sõitja.
Ta on vangis istunud mees.
Ta sõitis mootorrattaga ühe vana mehe alla.
See mees suri kohapeal.
Me oleme koos temaga joonud mõne pudeli.
Ta on loonud suure osa teatud perioodi Eesti multifilmidest.
Ta ütles midagi, kui ma kurtsin oma enesetunde üle.
Ma tundsin end poisikesena, kuigi mu pea hallineb.
Ta ütles: „Peeter, vahel on ikka alles kutsikatunne sees.“","['Rein Raidme on mulle tuttav.', 'Rein Raidme on vana härrasmees.', 'Rein Raidme sõitis vana Pannoniaga.', 'Rein Raidme istus vangis.', 'Rein Raidme ajas mootorrattaga ühe vana onksi alla.', 'Onks suri kohapeal.', 'Rein Raidme ja mina oleme koos mõnegi pudelikese ära lahendanud.', 'Rein Raidme on joonistanud suurema osa teatud perioodi Eesti multifilmidest.', 'Rein Raidme ütles mulle paari klaasi vahel, et vahel on alles kutsikatunne sees.', 'Ma kurtsin, et tunnen end poisikesena.', 'Mu pea hallineb.']",,,,,no,no,no,no,no,no,no,,s_n80,,
16711746,25711702,19,surema,,adit,lümfivähk,lümfivähki,"Järgmises Harry Potteri filmis « Azkabani vang » kehastab professor Dumbledore'i Michael Gambon , kes päris osa mullu lümfivähki surnud Richard Harriselt .",,,"[""Järgmises Harry Potteri filmis « Azkabani vang » kehastab professor Dumbledore'i Michael Gambon."", 'Michael Gambon päris osa Richard Harriselt.', 'Richard Harris suri mullu lümfivähki.']",,,,,no,no,no,no,no,no,yes,S,s_n80,,
7134844,11473729,3,surema,,adit,igatsus,igatsusse,"Aeglaselt suren igatsusse , külma , janusse ja kunagi nälga , sest toorest kala ei saa igavesti süüa .",,,"['Ma suren aeglaselt igatsusse.', 'Ma suren külma.', 'Ma suren janusse.', 'Ma suren kunagi nälga.', 'Toorest kala ei saa igavesti süüa.']",,,,,no,no,no,no,no,no,yes,S,s_n80,,
11238086,18007531,3,surema,,adit,immuunsuspuudulikkus,immuunsuspuudulikkusse,"Samas on immuunsuspuudulikkusse surnud juba 16,3 miljonit inimest .",,,"['Immuunsuspuudulikkusse on surnud juba 16,3 miljonit inimest.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80,,
882899,1406190,7,haigestuma,,adit,AIDS,AIDSi,""" Ma olin aastaid omamoodi ristiisaks AIDSi haigestunud laste varjupaigale Puerto Ricos .",,,"['Ma olin aastaid omamoodi ristiisaks AIDSi haigestunud laste varjupaigale.', 'Varjupaik asub Puerto Ricos.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80,,
516445,813433,8,surema,,adit,veremürgitus,veremürgitusse,"Viktor Siltshenko suri möödunud aasta oktoobris nädalaga veremürgitusse , mille ta sai Mõnistes hambaravil käies .",,,"['Viktor Siltšenko suri möödunud aasta oktoobris.', 'Viktor Siltšenko suri nädalaga veremürgitusse.', 'Viktor Siltšenko sai veremürgituse Mõnistes hambaravil käies.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80,,
16328793,25275418,49,surema,,adit,rod,rodi,"ja seal pole yldsegi kergem , kuna need teise linna lollakad koksavad just elvini n00be maha , ilmselt vastu pidi kah .. kõige toredam koksamine oli mul siis , kui ma kalastasain , siis tulid mingid pervod ja tegis seda ice striket , ma surnud ja droppisin fishing rodi , see tyyp korjab ylesse ja on h2mmelgus ... « fishing rod ?!?! » njah , see surm oli seda v22rt , naerda sai",syntax,"Seal ei ole üldse kergem.
Teise linna mängijad tapavad Elvini algajaid.
Ilmselt toimub seda ka vastupidi.
Kõige toredam tapmine oli siis, kui ma kalastasin.
Siis tulid mingid mängijad ja kasutasid Ice Strike’i.
Ma surin.
Ma viskasin maha oma õngeritva.
See mängija korjas selle üles.
Ta oli väga üllatunud.
Ta ütles: „Fishing rod?!?!”
See surm oli seda väärt.
Selle üle sai naerda.","['Seal pole üldsegi kergem.', 'Teise linna lollakad koksavad just Elvini n00be maha.', 'Ilmselt koksavad Elvini n00bid vastu ka teise linna lollakaid.', 'Kõige toredam koksamine oli mul siis, kui ma kalastasin.', 'Siis tulid mingid pervod ja tegid seda ice striket.', 'Ma surin.', 'Ma droppisin fishing rodi.', 'Tüüp korjas fishing rodi ülesse.', 'Tüüp oli hämmelgus.', 'See surm oli seda väärt.', 'Naerda sai.']",,,,,no,no,no,no,no,no,no,,s_n80,,
1395523,2220103,3,surema,,adit,suhkurtõbi,suhkurtõppe,"Mullu augustis suhkurtõppe surnud Tarmo Pihlap oli pärit Viljandimaalt , kus ta sündis 1952. aastal .",,,"['Tarmo Pihlap suri mullu augustis.', 'Tarmo Pihlap suri suhkurtõppe.', 'Tarmo Pihlap oli pärit Viljandimaalt.', 'Tarmo Pihlap sündis 1952. aastal.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80,,
7629243,12238415,7,nakatuma,,adit,kivitõbi,kivitõppe,"Lisaks sellele on Sfinks nakatunud parandamatusse kivitõppe , mis teda aeglaselt , kuid järjekindlalt närib , kuni ükskord tuul ta mööda kõrbe laiali puhub .",,,"['Sfinks on nakatunud parandamatusse kivitõppe.', 'Kivitõbi närib Sfinksi aeglaselt, kuid järjekindlalt.', 'Ükskord puhub tuul Sfinksi mööda kõrbe laiali.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80,,
4989363,8011081,1,haigestuma,,adit,pojengi-hahkhallitus,Pojengi-hahkhallitussse,"Pojengi-hahkhallitussse  haigestunud taimede noortel võrsetel tekivad kevadel pruunid laigud , mis on esialgu vähemärgatavad .",,,"['Pojengi-hahkhallitusse haigestunud taimede noortel võrsetel tekivad kevadel pruunid laigud.', 'Pruunid laigud on esialgu vähemärgatavad.']",,,,,no,no,no,no,no,no,yes,S,s_n80,,
416226,647901,4,surema,,adit,troopikapalavik,troopikapalavikku,"Berliinis suri eile troopikapalavikku sakslane , kes nädalavahetusel naasis reisilt Lääne-Aafrikasse ja kes kardeti olevat nakatunud tapva ebolaviirusega .",,,"['Berliinis suri eile sakslane.', 'Sakslane suri troopikapalavikku.', 'Sakslane naasis nädalavahetusel reisilt Lääne-Aafrikasse.', 'Sakslase kohta kardeti, et ta on nakatunud tapva ebolaviirusega.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80,,
1873631,2984233,1,haigestuma,,adit,rinnavähk,Rinnavähki,"Rinnavähki haigestunud briti naistest sureb viie aasta jooksul oletatavasti 45 protsenti , sakslannasid seevastu viie protsendi võrra vähem .",,,"['Rinnavähki haigestunud briti naistest sureb viie aasta jooksul oletatavasti 45 protsenti.', 'Sakslannasid sureb viie aasta jooksul viie protsendi võrra vähem.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n80,,
2174918,3475132,11,surema,,adit,mürgisüst,mürgisüsti,38aastane Mir Aimal Kasi suri kell 21.07 kohaliku aja järgi mürgisüsti läbi Greensville'i vanglas .,???,"Mir Aimal Kasi oli 38-aastane.
Ta suri kell 21.07 kohaliku aja järgi.
Ta suri mürgisüsti läbi.
Ta suri Greensville'i vangla.","['Mir Aimal Kasi oli 38-aastane.', 'Mir Aimal Kasi suri kell 21.07 kohaliku aja järgi.', 'Mir Aimal Kasi suri mürgisüsti läbi.', ""Mir Aimal Kasi suri Greensville'i vanglas.""]",,,,,no,no,no,no,no,no,no,,s_n80,,
7110414,11435633,5,surema,,adit,pimedus,pimedusse,"Kui valgus ei sure pimedusse , siis ei saabu kunagi uus päev , uus kuu , uus aasta ?",,,"['Kui valgus ei sure pimedusse, siis ei saabu kunagi uus päev.', 'Kui valgus ei sure pimedusse, siis ei saabu kunagi uus kuu.', 'Kui valgus ei sure pimedusse, siis ei saabu kunagi uus aasta.']",,,,,no,no,no,yes,no,yes,no,L,s_n80,y,y
10274272,16487889,28,surema,,adit,kalamürgitus,kalamürgitusse,"Nädala pärast saab Tallinna loomaaed Rootsist kätte kaks noort hüljest , kelle talitajad lasevad kohe basseini , mis jäi tühjaks suvel , kui seal elanud kolm hüljest kalamürgitusse surid .",,,"['Tallinna loomaaed saab nädala pärast Rootsist kätte kaks noort hüljest.', 'Talitajad lasevad hülged kohe basseini.', 'Bassein jäi tühjaks suvel.', 'Kolm hüljest surid suvel kalamürgitusse.']",|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,no,,s_n80,,
