text,id,label,review,text_id,las
"Dallas alistas Memphis Grizzliese mängudega 4 : 0 , otsustav võit võeti võõrsil 102 : 76 ( 48 : 39 ) .",2863,"[{""start"": 72, ""end"": 79, ""text"": ""võõrsil"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14534,57.1
"Programm on kokku seatud a cappella orelisaatega kooriteostest , "" I am the true vine "" ja "" Missa Syllabica "" a cappella-versioonid kõlavad Eestis esmakordselt .",2864,"[{""start"": 148, ""end"": 160, ""text"": ""esmakordselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14551,96.2
Seejärel lindistab Kaljuste koor Londonis Pärdi uue plaadi .,2865,"[{""start"": 0, ""end"": 8, ""text"": ""Seejärel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,14557,0.0
Mall Mälberg lausa sunnib seostama oma isikuga igapäevasid aeroobikatrenne ja pikki iluseansse Eesti parimate kosmeetikute juures .,2866,"[{""start"": 13, ""end"": 18, ""text"": ""lausa"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14567,6.2
"Seal elati , kuni kodakondsus käes .",2867,"[{""start"": 0, ""end"": 4, ""text"": ""Seal"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14578,0.0
"Meie tütrega panime hommikul trikood selga ja läksime kõigepealt ujuma , siis istusime rõdul ja nautisime olemist .",2868,"[{""start"": 54, ""end"": 64, ""text"": ""kõigepealt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14595,47.1
"Kõik on nii ilus , et öökima ajab .",2869,"[{""start"": 8, ""end"": 11, ""text"": ""nii"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14597,0.0
"Siinne jaanuaripimedus , teate küll - kui veerand kolm päeval pimedaks läheb , on ängistav . """,2870,"[{""start"": 31, ""end"": 35, ""text"": ""küll"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,14615,12.5
Huvid olid muutunud ja pinget hakkas pakkuma hoopis välispoliitika .,2871,"[{""start"": 45, ""end"": 51, ""text"": ""hoopis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14642,77.8
""" Nüüd pean koju tormama .",2872,"[{""start"": 2, ""end"": 6, ""text"": ""Nüüd"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14678,0.0
T. Paul peaaegu ei kommenteeri oma väidet .,2873,"[{""start"": 8, ""end"": 15, ""text"": ""peaaegu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14704,0.0
Küll teeb seda mu meelest Tagore oma ammuste tekstidega .,2874,"[{""start"": 0, ""end"": 4, ""text"": ""Küll"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,14705,0.0
"BBC andmetel on maja turvakaameratest näha meest pesapallimütsiga , kes Politkovskaja järel majja sisenes vahetult enne tulistamist .",2875,"[{""start"": 106, ""end"": 114, ""text"": ""vahetult"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14726,82.4
"Muudatuse läbi kannataks ligi 35 000 puuetega inimest , kellest 32 000 ei tööta ja saavad vaid väikest invaliidsuspensioni .",2876,"[{""start"": 90, ""end"": 94, ""text"": ""vaid"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14734,82.4
"Hoogsalt õitsev kasiinoäri saab päitsed pähe , kui riigikogu leiab jõudu kinnitada seadus , mis kaotab magalarajoonidest ja väikelinnadest kasiinod ning annab kohalikule võimule loa hasartmänguvabade piirkondade kehtestamiseks .",2877,"[{""start"": 0, ""end"": 8, ""text"": ""Hoogsalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14756,0.0
"Lisaks tavapärasele jutule reformide vajalikkusest , paindlikkusest , demokraatia alustest ja sotsiaalsetest kompensatsioonimehhanismidest ütles Rüütel , et tänases kiiresti muutuvas maailmas nõuab ajaga kaasaskäimine pidevat pingutust .",2878,"[{""start"": 165, ""end"": 173, ""text"": ""kiiresti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14762,57.7
Liin nr 29 töötab kõikidel nädalapäevadel ja tagab Iru Hooldekodu piirkonna inimestele nüüdsest bussiühenduse nii kesklinna kui ka Lasnamäega .,2879,"[{""start"": 128, ""end"": 130, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14797,78.9
"Kuigi Suzuki tiim testis nädal enne Rootsi rallit uut Swifti Norras , polnud auto lumel siiski ideaalne .",2880,"[{""start"": 88, ""end"": 94, ""text"": ""siiski"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14806,70.6
Fordile oli see üldse 50.,2881,"[{""start"": 16, ""end"": 21, ""text"": ""üldse"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14813,0.0
Tavakohaselt küsib STV selle töö eest 492 krooni .,2882,"[{""start"": 0, ""end"": 12, ""text"": ""Tavakohaselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,14822,0.0
"Hind kerkib Fortum Tartu kliendile veerandi võrra - seniselt 399 kroonilt megavatt-tunnist 504 kroonile , kirjutab Tartu Postimees .",2883,"[{""start"": 52, ""end"": 103, ""text"": ""seniselt 399 kroonilt megavatt-tunnist 504 kroonile"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,14826,61.5
"Võib arvata , et Volga oli rallirajale minnes üpris vana ja väsinud .",2884,"[{""start"": 46, ""end"": 51, ""text"": ""üpris"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14838,25.0
"Aasperes esinevad kunstnikud on eri generatsioonidest ( vanahärra Evald Okasest kunstiakadeemia tudengiteni ) ja eri maailmavaadetega ( kristlikust Jüri Arrakust krišnaiitlike Kadri Kangilaski ja Toomas Tõnissooni ) ning kõnelevad eri kunstikeeltes ( kohal on fotorealistlik Maarit Murka , sürrealistlik Mati Kütt jpt , kui veel -isme ritta seada ) .",2885,"[{""start"": 320, ""end"": 328, ""text"": ""kui veel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,14854,77.6
Lossis tundub ilu loomulik .,2886,"[{""start"": 0, ""end"": 6, ""text"": ""Lossis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,14867,0.0
""" Kas me elame ajal , kus ilu põgeneb linnast maale ?",2887,"[{""start"": 2, ""end"": 5, ""text"": ""Kas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14868,0.0
Või ehk motiveerib näitusekorraldajate poolt esitatud küsimustele vastuseid otsima ?,2888,"[{""start"": 4, ""end"": 7, ""text"": ""ehk"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14871,0.0
""" Kui me üle-eelmise aasta sügisel naiskonnaga MMil ehk olümpiakatsevõistlusel 9. koha saime , kanti meid hetkega maha - ei raha , ei võistlusi .",2889,"[{""start"": 52, ""end"": 55, ""text"": ""ehk"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,14879,8.3
"Kui raha on , siis jõuan mõnele MK-etapile .",2890,"[{""start"": 14, ""end"": 18, ""text"": ""siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14910,37.5
"Samuti puuduvad Luigel võlad pankadele , eraisikutele ning liisingud ja hüpoteegid .",2891,"[{""start"": 0, ""end"": 6, ""text"": ""Samuti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,14927,0.0
"Majanduslike huvide deklaratsiooni andmetel on president Lennart Meri Hansapangale võlgu 1 022 402 krooni , valitsuse liikmetest on suurim võlg peaminister Mart Laaril , kes on Hansapangast laenanud 1 035 150 krooni .",2892,"[{""start"": 83, ""end"": 88, ""text"": ""võlgu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,14929,17.9
""" Vähiregistri tulevik on tänasel päeval tõesti tume , "" tõdes riikliku vähiregistri juhataja Tiiu Aareleid .",2893,"[{""start"": 41, ""end"": 47, ""text"": ""tõesti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14945,12.5
""" Nägin öösel hirmsaid unenägusid . """,2894,"[{""start"": 8, ""end"": 13, ""text"": ""öösel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,14991,50.0
"Sellest koorub välja mingi statistiline keskmine , aga mitte iga üksiku inimese hädad .",2895,"[{""start"": 55, ""end"": 60, ""text"": ""mitte"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,15001,23.1
"Asi läks nii hulluks , et pidin närviparanduskeskuses paariks nädalaks aja maha võtma .",2896,"[{""start"": 9, ""end"": 12, ""text"": ""nii"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,15007,15.4
""" Kuni viimase ajani oli meil ka kohalikus polikliinikus oma päev , et iga mees saaks tervist tarbe korral jälgida .",2897,"[{""start"": 30, ""end"": 32, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15014,30.0
""" Praegusajal on varem rajatud maaparandussüsteemidele suurt kahju teinud paljude maade peremehetus .",2898,"[{""start"": 17, ""end"": 22, ""text"": ""varem"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,15029,8.3
Selleks ajaks peab olema lahendatud ka esimese etapi arstiabikorraldus .,2899,"[{""start"": 36, ""end"": 38, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15067,55.6
Valge Maja endise pressiesindaja Dee Dee Myersi sõnul on Hillaryl senaatorina ees isiklik karjäär ja ta ei vaja enam Billi .,2900,"[{""start"": 112, ""end"": 116, ""text"": ""enam"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15078,90.0
"Nimelt kasseeris Hugh Rodham 400 000 dollarit selle eest , et ta suutis Bill Clintonilt välja rääkida armuandmise kahele süüdimõistetud kurjategijale .",2901,"[{""start"": 0, ""end"": 6, ""text"": ""Nimelt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,15080,0.0
"Riigikogu kultuurikomisjon , Emakeele Selts , keeleamet ja Estonia Selts arutavad täna Kristjan Jaak Petersoni sünnipäeva , 14. märtsi muutmist riiklikuks tähtpäevaks .",2902,"[{""start"": 82, ""end"": 86, ""text"": ""täna"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15097,50.0
"Idee muuta 14. märts Kristjan Jaak Petersoni päevaks , et teadvustada eesti keele ja kultuuri tähtsust , pärineb kauaaegselt Sonda emakeeleõpetajalt ja koduloolaselt Meinhard Laksilt .",2903,"[{""start"": 113, ""end"": 124, ""text"": ""kauaaegselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15098,72.0
"Seejärel töötas ta Rannu ja Elva , 1979. aastast Tartu Pauluse koguduse õpetajana .",2904,"[{""start"": 0, ""end"": 8, ""text"": ""Seejärel"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,15110,7.7
"Habemeajamisriistad ja lõhnaveepudelid , parmesan ja veinid , CD-plaadid ja aluspesu , sink ja kohv , vitamiinid ja safran , patareid ja päikeseprillid - need on kõige varastatumad kaubad .",2905,"[{""start"": 162, ""end"": 167, ""text"": ""kõige"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15114,75.9
"Nii selgub kaubandusanalüüsiga tegeleva Briti firma Centre for Retail uuringust , mis kannab nime "" Euroopa jaekaubandusvarguste baromeeter 2005 "" .",2906,"[{""start"": 0, ""end"": 3, ""text"": ""Nii"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15115,5.0
Monarhistid aga siiski rõõmustavad .,2907,"[{""start"": 16, ""end"": 22, ""text"": ""siiski"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15162,0.0
Peres kasvab ka nelja-aastane Marcus .,2908,"[{""start"": 13, ""end"": 15, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15177,40.0
"Töötlemine tähendab , et haiguse iseloomust lähtuvalt tuleb positiivseid ja negatiivseid hapniku ioone eraldavat käsikasutatavat masinat probleemsest kohast ühe sentimeetri kaugusel hoida .",2909,"[{""start"": 25, ""end"": 53, ""text"": ""haiguse iseloomust lähtuvalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15196,10.0
"Kõige väiksem oli tarbija ostujõud Lääne-Eestis , kus pereliikme tehtud kulutused ei ületanud 1225 krooni .",2910,"[{""start"": 0, ""end"": 5, ""text"": ""Kõige"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15214,0.0
"üheksa protsenti elanikest kulutab kuus kuni 4000 krooni , 1,5 protsenti kuni 8000 ning üks protsent üle 8000 krooni .",2911,"[{""start"": 101, ""end"": 104, ""text"": ""üle"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,15220,84.2
Statistikaameti andmeil on leibkonnaliikme keskmine sissetulek pidevalt väiksem kui väljaminek .,2912,"[{""start"": 63, ""end"": 71, ""text"": ""pidevalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15231,30.0
"Statistikaamet küll mõõdab elanike tehtud kulutusi , kuid ei analüüsi tulemusi edasi .",2913,"[{""start"": 15, ""end"": 19, ""text"": ""küll"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15237,0.0
"Alarm hakkas tööle hoone pööningul , kuid analüüsid näitasid , et sinna sattunud aur on ohutu ega ole närvigaas , teatas politsei .",2914,"[{""start"": 66, ""end"": 71, ""text"": ""sinna"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,15240,40.9
Tehingud Hansapanga aktsiatega andsid nädala käibest veidi üle poole .,2915,"[{""start"": 53, ""end"": 58, ""text"": ""veidi"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15246,66.7
"Augustis asutatud firma tegutseb edasi samas valdkonnas nagu varemgi , pakkudes esindusteenuseid erinevatele lennufirmadele ja turismiettevõtetele nii Eestis kui ka teistes Balti riikides .",2916,"[{""start"": 162, ""end"": 164, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15259,78.3
Gillettile on varem kuulunud korvpallimeeskond Harlem Globetrotters ja mehel on olnud vähemusosalus ameerika jalgpalli klubis Miami Dolphins .,2917,"[{""start"": 14, ""end"": 19, ""text"": ""varem"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15272,0.0
"Maalima hakkas ta 1920. aastatel , viljeldes esialgu akvarelli ja guašši , 1950. aastate teisel poolel lisandus õlimaal .",2918,"[{""start"": 45, ""end"": 52, ""text"": ""esialgu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15285,38.9
"Volikogu hääletas määrusesse sisse ka Mõõdukate muudatusettepaneku , mille järgi üürniku ja omaniku vahel ei pea olema enne üüri tõstmist kirjalikku kokkulepet , miks ja millal on omanikul seda plaanis teha .",2919,"[{""start"": 35, ""end"": 37, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15310,12.9
Guatemalas on alates juuni algusest sadanud paduvihmad tänaseks nõudnud 17 inimelu .,2920,"[{""start"": 55, ""end"": 63, ""text"": ""tänaseks"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15356,54.5
"Kaks aastat tagasi maksis kinnistu 1 135 000 krooni , millest 11 350 tasuti erastamisväärtpaberites , nüüd hindab kinnisvarabüroo LVM kinnistu mitteametlikuks ligikaudseks maksumuseks kolm miljonit krooni .",2921,"[{""start"": 102, ""end"": 106, ""text"": ""nüüd"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,15365,45.8
Kinnisvarabüroo LVM juhataja Andres Suti sõnade järgi muutub Suur-Jõekalda 4a kinnistu ja selle ümber asuv jõeäärne piirkond kinnisvaraturul järjest atraktiivsemaks .,2922,"[{""start"": 141, ""end"": 148, ""text"": ""järjest"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15369,90.0
"Plahvatusohvrite seas on kokku viis last , neist noorim oli kaheaastane , teatasid võimud .",2923,"[{""start"": 25, ""end"": 30, ""text"": ""kokku"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15372,21.4
"Esimesed fotod ja video Iraagi diktaatorist pidid kinnitama , et arreteeritu on tõesti Iraagi riigijuht .",2924,"[{""start"": 80, ""end"": 86, ""text"": ""tõesti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15378,53.3
Üldjuhul valatakse betoontrepp valmis betoonifirmas ja tõstetakse siis kraanaga paika .,2925,"[{""start"": 66, ""end"": 70, ""text"": ""siis"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15386,80.0
Läbi raskuste said nad oma trepi siiski maja lõhkumata kätte .,2926,"[{""start"": 33, ""end"": 39, ""text"": ""siiski"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15388,50.0
"Aastate eest äärmiselt populaarse keerdtrepi kohta ütleb Perm , et ebamugavuse pärast ei saa see olla kodu põhitrepp .",2927,"[{""start"": 13, ""end"": 22, ""text"": ""äärmiselt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15408,5.6
"Õiguskantsler Allar Jõksi seisukohalt ei takista põhiseadus Eesti ühinemist Euroopa Liiduga , samal seisukohal on ka Soome õiguskantsler Paavo Nikula .",2928,"[{""start"": 114, ""end"": 116, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15452,75.0
"Milliseid paragrahve ja millises sõnastuses muuta tuleb , on Jõksi sõnul praegu ennatlik öelda .",2929,"[{""start"": 73, ""end"": 79, ""text"": ""praegu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15457,57.1
Tema kirjutas tolli poolt 1992. aastal alla Rootsi tolliameti ja kaitsejõudude vahelisele lepingule niinimetatud eriotstarbelise materjali tollideklaratsioonide kohta .,2930,"[{""start"": 100, ""end"": 112, ""text"": ""niinimetatud"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15489,72.2
Ajalehe teatel kohtusid USA kõrged sõjaväelased hiljuti Badoia linnas Somaalia valitsusega opositsioonis oleva ühenduse Leppimisnõukogu esindajatega .,2931,"[{""start"": 48, ""end"": 55, ""text"": ""hiljuti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15495,43.8
"Enim , 1,94 protsenti tõusis Merko Ehituse aktisa , kes avalikustas täna justiitsministeeriumiga sõlmitud 112,5 miljoni kroonise ehituslepingu .",2932,"[{""start"": 68, ""end"": 72, ""text"": ""täna"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15560,61.1
"Ta oli meeldivalt üllatunud , et Virumaa Kommertspanga kaheksast juhatuse liikmest viis on naised .",2933,"[{""start"": 7, ""end"": 17, ""text"": ""meeldivalt"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15573,7.1
Inglise ja saksa keele alal omandas Ricci ka teise kõrghariduse .,2934,"[{""start"": 42, ""end"": 44, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15578,70.0
""" Olen selle üle väga uhke , "" märkis ta .",2935,"[{""start"": 17, ""end"": 21, ""text"": ""väga"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15579,10.0
"Samas ei avalikustanud Kask , kui suure miinusega ettevõtte iga kuu töötab .",2936,"[{""start"": 0, ""end"": 5, ""text"": ""Samas"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",no,15593,0.0
"on lausa säärane rubriik , kuhu võib saata fotosid teemal "" Mina ja kuulsus "" .",2937,"[{""start"": 3, ""end"": 8, ""text"": ""lausa"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15607,6.7
""" Itaalias on seoses dopinguafääriga keelatud praegu kõik rattavõistlused ja toimub juurdlus .",2938,"[{""start"": 46, ""end"": 52, ""text"": ""praegu"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15621,50.0
Eesti Telefoni tormikahjud on samuti mõõdetavad miljonites kroonides .,2939,"[{""start"": 30, ""end"": 36, ""text"": ""samuti"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15635,25.0
Tänasest kuni pühapäevani saab interneti vahendusel jälgida umbes 25 pärimusmuusika kontserti Viljandist .,2940,"[{""start"": 60, ""end"": 65, ""text"": ""umbes"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15639,58.3
Viljandi folgi kodulehelt on võimalik oma arvutisse laadida ka tasuta RealPlayeri programmi .,2941,"[{""start"": 60, ""end"": 62, ""text"": ""ka"", ""labels"": [""stanza_syntax_ignore_entity_advmod""]}]",yes,15646,66.7
