sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag
10053243,16125093,2,kirjutama,,ill,avanumber,Avanumbrisse,"“ Avanumbrisse kirjutas kaks artiklit üks Concordia Ülikooli tudeng ning me otsime korrespondente kõikjalt , kus on tudengeid . ”",,,
6484027,10427174,45,varastama,,el,pastoraat,pastoraadist,"Kurjategija sai Eesti Apostliku Õigeusu Kiriku ( EAÕK ) preestri Aivar Sarapiku passi , teenistusriided , kaks risti , kiriku dokumendid , sõjaväevaimuliku tunnistuse , tekstiraamatu , kirjavahetuse , mõned ristimisankeedid ning majade pühitsemispintsli enda valdusse hingedepäeval , kui varastas vaimuliku kohvri Tallinnas EAÕK pastoraadist .",,location,
577692,914784,8,tungima,,adit,lõunaosa,lõunaossa,Kõrgõzstani sõdurid pidasid eile lahinguid Tadzhikistanist riigi lõunaossa tunginud moslemi mässulistega - eile sai võitluses mässajatega riigi lõunaosas surma üks Kõrgõzstani sõdur .,,location,
13149017,21038640,5,jälgima,,in,teleülekanne,teleülekandes,Vandekohtunikud jälgisid Clintoni tunnistusi teleülekandes poolteise kilomeetri kaugusel asuvas kohtuhoones .,,,
591966,938199,2,puuduma,,in,Riia,Riias,""" Riias puuduvad suured parkimisplatsid ja -majad ning kõik teeääred kubisevad autodest , sest parkimishinnad on odavad , "" tõdes ta .",,location,LOC
4298203,6915294,6,saatma,välja,el,vabariik,vabariigist,Kahekümnest inimesest kuusteist saatis Eesti vabariigist välja kodakondsus- ja migratsiooniamet .,,,LOC
887172,1413045,8,jõudma,,ill,Kesk-Euroopa,Kesk-Euroopasse,"Sprindivõistlused sattusid kehvale ajale , viirused jõudsid Kesk-Euroopasse just enne meie meeste saabumist , "" lisas Kiudma .",,location,LOC
8896968,14298767,38,maabuma,,in,lapsepõlvekool,lapsepõlvekoolis,"Mingi loengusarja ta siiski maha pidas , ja kui kool Silja haigestumise aegadel literatuuriõpetajata jäi , tema aga elukutset vahetama pidi , leidma töö , mis ei tingiks sagedasi võistlusreiside aegseid kodust äraolekuid , maabuski ta oma lapsepõlvekoolis , hakkas ennast seal vormima hoopis kellekski muuks , kui karekarmiks ja järsusõnaliseks võitluskunsti treeneriks .",,,
3808471,6134493,11,kogunema,,in,parlament,parlamendis,"Leedu seimi spiiker Arturas Paulauskas väljendas teisipäeval veendumust , et parlamendis koguneb piisavalt hääli Paksase tagandamiseks .",,location,
11414771,18292274,9,saatma,,adit,arsenal,Arsenali,Inglismaa  FA Carling Premiershipi tiitliheitluses saadab edu Londoni Arsenali .,,,
17233389,26458991,23,kohtama,,in,elusuurus,elusuuruses,"Aknast niisamuti , kui välja vaatad ning tulevasi pea- ja muid ministreid , tõeotsijaid , sinimustvalgelt silma vaatajaid ja lausa äraostmatuid sajakordses elusuuruses kohtad .",,,
8876881,14263473,46,kasvama,üles,in,kliima,kliimas,"“ See pole ju ainult joodiku probleem , kes ennast nõdraks joob , kuid toosama kuritarvitaja saab järglasi - ühelt poolt rikub see järgmist põlve geneetiliselt , teiselt poolt mõjutab järeltulijat kasvatuskeskkond ning nii tekibki kinnine ring , kus arengupuuetega järglased kasvavad üles halvas sotsiaalses kliimas , kes omakorda jooma hakkavad , ” ütles ta .",,state,
1049877,1669699,20,pääsema,sisse,ill,ligniinkittel,ligniinkitlisse,"Vastupidiselt üldlevinud tavadele ei tule siin läbi autoklaavi liikuda , nõnda et sisse pääsen minagi , riietatuna ühekordsesse rohelisse ligniinkitlisse .",,,
13159316,21055279,12,saama,,adit,hari,harja,"« Korterist jäime ilma , aga tühja kah , see-eest saame harja , » tirivad Triin ja Janika tehtud reipusega saapaid jalga .",,,
5752377,9227227,12,kaduma,,ill,siseruum,siseruumidesse,Külmadest piirkondadest pärit elukad otsivad oma puurides varju või kaovad üldse siseruumidesse .,,location,
3200363,5140578,17,mahtuma,ära,adit,sumadan,sumadani,"Noh , päris selge , et jopesid ta kõigile ei toonud , need ei mahuks väheldasse sumadani ära .",,,
15373833,24012586,17,mahtuma,ära,adit,aiake,aiakesse,"Kuigi 420 sorti tulpe paneb ühe asjatundmatu huvilise ahhetama , mahuvad kõik imekombel Kallase pisikesse Laulasmaa aiakesse ära .",,,
10470353,16790823,3,lahkuma,,el,Jeltsin,Jeltsinist,Koržakov lahkub Jeltsinist,,,
11652659,18652698,6,kihutama,,adit,pealinn,pealinna,Kesköö paiku kihutas helikopter lapsega pealinna .,,location,
17161774,26357382,2,käima,,in,INT,INT-ides,( INT-ides käib küll ) .,,,ORG
695295,1106171,20,jõudma,,ill,Riia,Riiasse,Saksa kantsler Gerhard Schröder pole Balti riikides käinud ja eelmine kantsler Helmut Kohl jõudis 1998. aastal vaid mõneks tunniks Riiasse .,,location,LOC
246554,393943,10,tooma,,adit,arutamine,arutamisse,Nad lühendavad vahemaid ühiskonna eri tasemete vahel ning toovad arutamisse ja otsustamisse palju rohkem vaatepunkte kui varem .,,,
4806408,7718034,6,leidma,,ill,konverentsiäri,konverentsiärisse,Seejärel leidsid noored tegijad tee konverentsiärisse .,,,
5566624,8925586,14,hargnema,,in,Hiina,Hiinas,"See on ajatu muinasjutt armastusest ja aust , mis hargneb XIX sajandi alguse Hiinas , kus kõrvuti inimestega elasid jumalad ja vaimud .",,location,LOC
6458916,10385554,10,kaduma,,ill,haud,haudadesse,Muuseum on mälestusmärgiks nendele paljudele kes okupatsioonide perioodil nimetutesse haudadesse kadusid .,,,
164786,274498,5,jooksma,,ill,politsei,politseisse,"Laitses elav naine jooksis politseisse ja teatas , et tema poolteiseaastane laps on kadunud .",,,
772138,1231339,8,viima,,adit,Haapsalu,Haapsallu,"Millega sa õigustad , et sa meid Haapsallu ei vii ?",,location,LOC
7894980,12639479,19,eksima,,ill,korter,korterisse,"Ta ütles mingi sõjakuseta , leebelt nukrana : "" Kas teile pole kunagi tundunud , et olete valesse korterisse eksinud ? """,,location,
12572629,20120070,15,magama,,in,gondel,gondlis,"Piccard ja Jones töötasid , sõid ja magasid 20 päeva õhupalli külge riputatud õhukindlas gondlis , milles temperatuur kohati 8 kraadini langes .",,,
9694889,15558033,4,lahkuma,,el,Lantana,Lantanast,Üks jalgpallur lahkus Lantanast siiski ka Narva Narva -  Andrei Suvorov  .,,,PER
10473803,16796018,7,toimuma,,in,Exlandia,Exlandias,"Legendi kohaselt toimus Pakri poolsaarel asuvas Exlandias kuue palli tugevune maavärin , mis tekitas 4 , 78 miljoni elanikuga riigis suure põgenike voolu ja sundis riigi presidenti Edward Bakarici ümberkaudsetelt riikidelt ning USA-lt humanitaarabi paluma .",,,LOC
8747264,14041514,11,rajama,,in,äärelinn,äärelinnas,"Hea ärivaist juhatas Mogilevichi Ameerikasse , kus ta rajas Philadelphia äärelinnas firma YBM Magnex , mis kauples ametlikult tööstuslike magnetitega ja mille aktsiaid müüdi ka Kanada börsil .",,location,
7212958,11601833,4,kostma,,el,pubi,pubist,"Põlengu ajal kostis pubist ka vali kärgatus , mis pani hoones töötanud inimeste seas liikuma kuulujutu , nagu oleks pubis plahvatanud pomm .",,location,
2258491,3614801,10,juhtuma,,in,Cordoba,Cordobas,"Üks rahutustes osaleja ütles , et see , mis Cordobas juhtus , on õiglane .",,,LOC
5308197,8515671,13,jõudma,,adit,eeltipp,eeltippu,"Kuna Broad Peakil oli ilm halb , siis jõudsid kuuest mägironijast mäe eeltippu vaid Tarmo Riga ja Raivo Plumer .",,,
701556,1116340,3,jätkuma,,in,Rambouillet,Rambouillet's,Pariisi lähedal Rambouillet's seitsmendat päeva jätkuvad Kosovo rahukõnelused põrkusid eile serblaste vastuseisule .,,location,LOC
10160657,16302001,10,kohtama,,in,Edinburgi,Edinburgis,"Pool aastat Suurbritannias ringi sõitev shveitslane , keda kohtasime Edinburgis , kinnitas Lonely Planeti reisijuhi headust .",,,LOC
10578572,16956625,1,sõitma,,el,Rannu,Rannust,Rannust sõitis Elva suunas teinegi kohalik mees .,,location,
2979151,4778605,13,varastama,,el,lõbuasutus,lõbuasutusest,Tallinnas on viimasel ajal aktiivselt kontrollitud nn lõbumajade elektriarvesteid - 15 kontrollitud lõbuasutusest 13 varastas elektrit .,,,
4716499,7577308,3,varisema,kokku,in,Eesti,Eestis,9. juulil Eestis kokku varisenud ja Soomes ajuoperatsiooni üle elanud Järvi pöördus nädal tagasi oma koju Floridasse USA-s .,,location,LOC
6761085,10877374,4,kogunema,,in,peaosa,peaosas,Filmi Sylvester Stallone'iga peaosas kogunes aga vaatama vähem kui 50 inimest .,,,
409916,637740,9,ründama,,in,Florida,Floridas,"1926. aasta 18. septembril ründas orkaan Miami linna Floridas , tuule kiirus oli üle 180 km tunnis , lendasid majade tükid , sadas paduvihma , kõik oli nagu tugeva tormiga ikka sealkandis .",,location,LOC
14346551,22774027,12,jälgima,,in,sektor,sektoris,"Järgmised mehed heidavad , ent Liina võtab pikksilma ning jälgib Gerdi sektoris tammumist .",,,
9060314,14568619,17,varisema,kokku,in,ratsabaas,ratsabaasis,"Nõukogudeaegne ehitus- ja töökultuur tuletas end taas kord meelde läinud laupäeva öösel , kui Tallinnas Tondi ratsabaasis varises kokku hobusetall , mis mattis enda alla neli ning tappis ühe suksu .",,location,
2254562,3608221,6,tutvustama,,in,infoleht,infolehes,"Renoveeritud hoonet tutvustab raamatukogu oma infolehes , mis jõuab esmaspäeva hommikuks kõigi kesklinnas elavate inimeste postkasti , samuti on raamatukogus saadaval voldikud informatsiooniga nii uudsest lugejateenindusest kui ruumide paigutusest .",,,
16868782,25953322,7,kasvama,üles,in,savann,savannides,"Kuid karta on , et Keenia savannides üles kasvanud kepslevatele mooramaa meestele ta vist vastu ei saa .",,location,
1371938,2181474,7,esitlema,,in,kultuuriministeerium,kultuuriministeeriumis,"Kaasaegse Kunsti Eesti Keskus esitles eile kultuuriministeeriumis teist albumit sarjast "" Eesti kunstnikud "" .",,location,
6171496,9907850,6,käima,,in,Jerevan,Jerevanis,"Ligi 40-kraadisest kuumusest hoolimata käib Jerevanis vilgas kontserdielu , keskusteks kord soliidne Ooperimaja , kord mõni uhkem kammersaal .",,location,LOC
5630944,9029987,14,laskma,maha,in,kohus,kohtus,"SEATTLE , 21. juuni ( Reuters-EPLO ) - Politsei lasi esmaspäeval USAs Seattle'i kohtus maha mehe , kes tõmbas taskust välja granaadi , ilmselt oli mees pahane varasemate kohtuasjade pärast .",,,
16533887,25496359,5,hoidma,kinni,in,Soome,Soomes,""" Ju teda siis Soomes miski ( loe : keegi ) eriti kinni ei hoia , "" naerab Riina , et senistele ametitele lisaks tuleb tal sügisest vist hakata veel kooliski käima .",,location,LOC
6656782,10711315,18,sadama,maha,in,Valga,Valgas,Möödunud ööpäeva jooksul sadas Eesti Meteoroloogia ja Hüdroloogia Instituudi ( EMHI ) andmetel kõige paksem lumekiht maha Valgas .,,location,LOC
8637154,13857812,5,baseeruma,,in,ots,otsas,"Palliskaala baseerub oma alumises otsas peamiselt tunnetusel ( näiteks I pall : inimene ei tunneta ; IV palli : tunnetatav peamiselt ehitistes , harva väljas ; VII palli : inimesed väljuvad ehitistest , purustused on sõltuvalt ehitiste vastupidavusest tähtsusetud kuni märkimisväärsed ) , intensiivsemate sündmuste korral purustuste hulgal ( X palli : enamik hooneid hävineb , maapinda tekivad lõhed ; XII palli : totaalne purustus , seismilised lained on silmaga nähtavad , esemed paiskuvad õhku ) .",,,
11589578,18557460,12,lõpetama,,ill,kaitsema,kaitses,"Ent kui enam lõdvaks lasta ei tohtinud , lõpetas ka tema kaitses puhkuse . ”",,,
5932302,9523319,15,nappima,,in,näitekirjandus,näitekirjanduses,""" Naised oskavad rohkem saladusi pidada , "" arvab Jääger üheks põhjuseks , miks näitekirjanduses häid naiserolle napib .",,,
3300586,5306181,14,koolitama,,in,töökoda,töökojas,"Õppinud tööjõudu alguses polnud , mistõttu koolitas Tavast seda ise oma pisikeses ühetoalises töökojas .",,location,
1808995,2879248,4,magama,,in,riie,riietes,""" Poisid magasid riietes , talvistes magamiskottides , mis hoolimata telgis olevatest puhuritest kogusid niiskust , "" ütles lennubaasi ülem kapten Roman Timofejev Eesti Päevalehele .",,,
3080682,4944959,1,tervitama,,in,Tartu,Tartus,Tartus tervitas ta ka rahulepingut .,,location,LOC
5873052,9426317,13,tellima,,el,soovisaade,soovisaadetest,"Ma lihtsalt imestan , kuidas nad 1977. aastast pärit laulu ikka veel soovisaadetest tellivad .",,event,
5551319,8900932,9,kolima,,el,Jordani,Jordanist,Itaalia vormelipiloot Jarno Trulli kolib kolmeks järgmiseks hooajaks Jordanist Renault'sse ( praegune Benetton ) .,,,PER
4575110,7353734,8,kukkuma,alla,in,Eesti,Eestis,"Taur lisas , et Vene lennukeid on Eestis küllalt alla kukkunud ka pärast sõda .",,location,LOC
6821771,10976196,12,harjutama,,in,televisioon,televisioonis,"Laupäeval alustame proove juba Skonto laval , seni oleme harjutanud Läti televisioonis ja Maria köögilaua ümber teetassi ääres .",,,
3971656,6394564,11,sõitma,,abl,puiestee,puiesteelt,"Konvoibuss , mille roolis oli 50-aastane Valentin , sõitis Kaarli puiesteelt üle Pärnu maantee Estonia poole .",,location,
6453664,10376667,1,käima,,ill,Kunagi,Kunagisse,Kunagisse enda ümber käinud meediahaipi suhtub Jaanika tüdimusega .,,,
9985253,16016903,2,arenema,,in,androidiraamat,androidiraamatus,"Dick'i androidiraamatus on masinad nii arenenud , et neid saab inimestest eristada vaid psühholoogilise testiga , Düünis seevastu testitakse rahvast selleks , et eristada loomi inimestest .",,,
6046684,9704868,5,laiutama,,in,Tallinn,Tallinnas,"Kui möödunud aastal laiutas Tallinnas tumeroosa , siis sel kevadel on pealinnas helelilla kanga pealetung .",,location,LOC
16792053,25840989,8,varastama,,el,sein,seinast,Falcki turvatöötaja tabas kolmapäeva õhtul Tallinnas spordihalli seinast alumiiniumplaate varastavad noorukid teolt .,,,
6909517,11104110,12,hakkama,,ill,tasku,taskusse,"Ärevusest läks tal aga rätik ja paber segi , nii et taskusse hakkas ta toppima hoopis paberit .",,,
7338418,11774165,1,jalutama,,in,hämarus,Hämaruses,"Hämaruses jalutasid Västar ja Ülane minema , küll mitte kaelakuti , nagu too väike kraaklev linnuparv , kuid siiski koos .",,state,
5457293,8749517,1,leiduma,,in,Kneipp-sari,Kneipp-sarjas,"Kneipp-sarjas leidub keha šlakkidest vabastav teesegu , kus sõbralikult koos kadakamari , kaselehed ja piparmünt .",,,
4999151,8026211,7,valitsema,,in,Rabahall,Rabahallis,Ent veel enam kiitis soomlane Pärnu Rabahallis valitsenud õhkkonda .,,,ORG
19534849,29164089,8,sõitma,,abl,sää,säält,dimka: Ex ma mööda ikke sõidan säält goldenhair,,,
11514229,18440523,5,peetuma,,in,Kavgolovo,Kavgolovos,Pühapäeval Sankt-Peterburi lähedal asuvas Kavgolovos peetud naiste murdmaasuusatamise MK-etapil oli võidukas venelanna Julia Tšepalova .,,,LOC
6908133,11101520,27,valguma,,all,tänavanurk,tänavanurkadele,"Mitte kuhugi polnud enam põgeneda , kõikjal asusid kaamerad , reporterid , raadio- ja telesaatjad ning köökidesse , magamis- ja elutubadesse , klubidesse , kontoritesse , tänavanurkadele olid epideemiliselt valgunud teleekraanid .",,location,
5218089,8370366,8,külastama,,adit,Iraak,Iraaki,"üRO resolutsiooni 706 alusel tehtud pakkumine järgnes Iraaki külastanud üRO missiooni ettekandele , milles rõhutati tsiviilelanikonna kehva olukorda .",,location,LOC
3531529,5686884,17,võistlema,,in,Taivalkosk,Taivalkoskis,"Samal ajal pole matnud lootusi tippseltskonnaga veel sel aastal liituda need kahevõistlejad , kes nädalavahetusel Kesk-Soomes Taivalkoskis B-grupiga võistlesid .",,,ORG
5935021,9527270,7,jälgima,,in,reservaat,reservaadis,"Lähedalasuva Ghanzi linna piirkonna erivolinik jälgis reservaadis operatsiooni läbiviimist , vahendas Roheline Värav .",,location,
2452968,3934121,11,olema,,ill,korter,korterisse,"Äriregistri andmetel on Rahvaerakond Mõõdukad ja Vene Erakond Eestis registreeritud korterisse , Mõõdukad on sellelt aadressilt 2000. aastal ära kolinud .",,location,
14986841,23511607,6,varastama,,el,Paldiski,Paldiskist,Tundmatud kurjategijad varastasid läinud reedel Paldiskist Nõukogude allveelaevnike vennashaualt suure ankru .,,location,
8261287,13253165,7,kasvama,üles,in,Shveits,SHveitsis,Pärast ema surma kasvas Athina üles SHveitsis Lucerne'i lähedal .,,,LOC
7480220,12006333,9,sokutama,,ill,tehas,tehasesse,"Hea tuttav Silikaadi direktor Leo Liiv sokutas ta tehasesse 300-rublase kuupalgaga masinisti õpilaseks , aga Mattisen põikas viimasel hetkel kõrvale ja võttis vastu kaks ja pool korda väiksema palgaga inspektori koha kultuuriministeeriumi muusikaosakonnas .",,location,
2870569,4603059,3,surema,,in,algus,alguses,"2. aprilli alguses suri Rootsis Grythyttanis 91-aastasena Enn Vallak , kes oli taasiseseisvunud Eesti esimene aukonsul Šveitsis .",,,
5655669,9070219,14,peetuma,,in,Lund,Lundis,Rootsi kaubandusminister Leif Pagrotsky sai EL-i vastastelt meeleavaldajatelt koogiga vastu kaela 6. märtsil Lundis peetud avalikul EL-i küsimuste kuulamisel .,,location,LOC
5117291,8210066,3,tutvustama,,in,Jaapan,Jaapanis,Ltd tutvustas Jaapanis esialgu ainult sealsele turule mõeldud uut minivani Stream,,location,LOC
1649504,2624708,4,seisma,,in,ebaõiglus,ebaõigluses,Vagun seisab kõigi ebaõigluses hukkunute mäletuseks .,,,
3847397,6196924,20,avama,,in,Tokio,Tokios,"Ajutise asjuri sõnul võib eestlaste viisavabaduse sisseseadmine nüüd taas kõne alla tulla , sest Eesti avas esmaspäeval oma saatkonna Tokios .",,location,LOC
7150448,11501497,12,ilutsema,,in,lõpp,lõpus,” Sõnad “ nüüd enam ” olid alla tõmmatud ja teksti lõpus ilutses tohutu suur Larry käega pandud küsimärk .,,,
13112443,20980288,2,käima,ringi,in,tali,Talis,"« Talis käis ju ringi , otsis kogu aeg ohvreid .",,,
5648003,9057946,2,kogunema,,in,Leedu,Leedus,""" Leedus Kaunases kogunes 1991. aastal päeva suurim saak - 26 ordenit ja üks sotsialistliku töö kangelase kuldtäht , "" meenutab Heidmets .",,location,LOC
10960400,17554419,6,avama,,in,Reola,Reolas,"Eile avas AS Ösel Foods Reolas uue ketshupitootmisliini , millesse investeeriti viis miljonit krooni .",,location,LOC
4721054,7584668,9,esinema,,in,C-hall,C-hallis,"Eesti Näituste suurimas , umbes 5500 inimest mahutavas C-hallis on esinenud näiteks Modern Talking ja Savage Garden ning 27. septembril astub seal üles Jethro Tull .",,,
8862025,14238063,19,tahtma,,ill,kolkaküla,kolkaküladesse,"Iseasi , kas nad seda ka teha soovivad , sest postiteenuse osutamine on tulus vaid suurtes linnades , kolkaküladesse ei taha keegi kirju viia .",,location,
13066233,20907232,16,sööma,,in,toitlustusasutus,toitlustusasutuses,"Iga päev sõi väljas 13 protsenti vastanuist , sama palju inimesi märkis , et sööb toitlustusasutuses mõnel korral nädalas , 16 protsenti sööb väljas mõnel korral kuus .",,,
1443919,2298134,22,leidma,,ill,kullavaramu,kullavaramusse,"Tema kuulsaimad tegelaskujud - karmis eluvõitluses kalgistunud baaripidaja Rick "" Casablancas "" ning illusioonitu eradetektiiv Phil Marlow - leidsid tee filmiklassika kullavaramusse .",,,
7290594,11714565,18,jätkuma,,in,Vabariik,Vabariigis,"Ülikooli integreerimist linna ja riigimajandusse kiirendas ja süvendas Esimene maailmasõda , see jätkus aga ka hiljem Eesti Vabariigis , kus peeti loomulikuks , et väikerahva ülikool ei saa olla ainult haridusasutus , vaid peab enda kanda võtma ka riiklikke ülesandeid .",,,LOC
