collectionID	sentenceStart	changed	changes	original	short
434327	170	1	"{""acl_advcl"": 1}"	Maarahva Erakonna volikogu leidis eile Lihulas , et süüdistused , justkui oleksid Maapanga krahhis süüdi ka EME ja erakonna peasekretär , põllumajandusminister Andres Varik , on täielik laim .	Maarahva Erakonna volikogu leidis Lihulas , et süüdistused , justkui oleksid Maapanga krahhis süüdi EME ja erakonna peasekretär , põllumajandusminister Andres Varik , on täielik laim .
478151	919	0	{}	Alust medalit nõuda jätkub : nädala eest said Graumann-Sutt täiskasvanute EMi avaetapil seitsmenda koha , juuni keskel jäid MK-etapil Šveitsis napilt 1 : 2 alla maailma edetabelis 25. kohal olevale Kanada paarile .	Alust medalit nõuda jätkub : nädala eest said Graumann-Sutt täiskasvanute EMi avaetapil seitsmenda koha , juuni keskel jäid MK-etapil Šveitsis 1 : 2 alla maailma edetabelis 25. kohal olevale Kanada paarile .
697738	13196	0	{}	Segaks veel ..	Segaks ..
619119	1376	0	{}	Kõik , kel võimalik palku külmutada , seda ka teevad .	Kõik , kel võimalik palku külmutada , seda teevad .
442522	544	0	{}	Ligi sõnul teeb valimisliitude kaotamise raskeks ka see , et otsus nõuab parlamendis 51 poolthäält , kuid nende häälte kokkusaamisel võib juhtuda tööõnnetusi .	Sõnul teeb valimisliitude kaotamise raskeks see , et otsus nõuab parlamendis 51 poolthäält , kuid nende häälte kokkusaamisel võib juhtuda tööõnnetusi .
382783	897	0	{}	Ehkki Rootsi meresõiduameti 1994. aasta detsembrikuine ettekanne jõudis veel samal aastal ka Eestisse , jõudis see Estonia huku põhjusi uuriva rahvusvahelise komisjoni nüüdse esimehe Uno Laur ja liikme Priit Männiku kätte alles eile .	Ehkki Rootsi meresõiduameti 1994. aasta detsembrikuine ettekanne jõudis samal aastal Eestisse , jõudis see Estonia huku põhjusi uuriva rahvusvahelise komisjoni nüüdse esimehe Uno Laur ja liikme Priit Männiku kätte .
157790	938	0	{}	""" Nemad on linnale kuuluvad majad vanalinnas hoidnud enam-vähem puhtana , "" tunnustas puhastajaid Pahapill ."	""" Nemad on linnale kuuluvad majad vanalinnas hoidnud puhtana , "" tunnustas puhastajaid Pahapill ."
630383	918664	1	"{""nsubj:cop_obj"": 1, ""cop_aux"": 1}"	Programm sisaldab eelkõige edaspidi määratletavaid meetmeid , mis on mõeldud tõhusalt toetama põllumajandustegevuse lõpetamist .	Programm sisaldab määratletavaid meetmeid , mis on mõeldud toetama põllumajandustegevuse lõpetamist .
705044	172431	0	{}	Ma ei väida , et meie seisukoht on sajaprotsendiliselt kõigi venelaste arvamus .	Ma ei väida , et meie seisukoht on kõigi venelaste arvamus .
537108	1774	1	"{""acl_xcomp"": 1}"	Tiina Õunapuu kinnitusel tegi viimati lauluväljaku haljastusele kurja praeguseks hingusele läinud Rock Summer .	Tiina Õunapuu kinnitusel tegi lauluväljaku haljastusele kurja praeguseks hingusele läinud Rock Summer .
331819	2120	0	{}	Veega uhutakse soolad nii sügavale maa alla , et nad puu juurestikuni enam ei ulatu .	Veega uhutakse soolad maa alla , et nad puu juurestikuni ei ulatu .
181487	1329	0	{}	Kõik see puudutab vaid avalik-õiguslikke institutsioone .	Kõik see puudutab avalik-õiguslikke institutsioone .
353875	669	0	{}	Ühtlasi kerkis küsimus , kuidas kajastada ajaloolisi Eesti-Vene suhteid , kuidas õpetada muulastele Eesti ajalugu ?	Kerkis küsimus , kuidas kajastada ajaloolisi Eesti-Vene suhteid , kuidas õpetada muulastele Eesti ajalugu ?
676418	1842	0	{}	Ei lootnud , et nad üldse väravagi saavad .	Ei lootnud , et nad väravagi saavad .
697558	11548	1	"{""advcl_conj"": 1}"	Kultuuripealinn- hm .. mul erilist vahet ei ole , kas Tallinn selleks saab või mitte .	Kultuuripealinn- hm .. mul erilist vahet ei ole , Tallinn selleks saab või mitte .
705048	496450	0	{}	Lubage tänada Riigikogu koosseisu eelnõu algatajate nimel tehtud töö eest ja eriti tänada rahanduskomisjoni .	Lubage tänada Riigikogu koosseisu eelnõu algatajate nimel tehtud töö eest ja tänada rahanduskomisjoni .
149243	464	0	{}	Nii tulebki uue kodu soetamine edasi lükata ja mõtlema hakata korteri üürimisele .	Tulebki uue kodu soetamine edasi lükata ja mõtlema hakata korteri üürimisele .
667201	773409	0	{}	Aga ainult dokument , mis fikseerib tema kodakondsust , ei ole siiski veel piisav , vaid peab olema teada , et temalt ei ole ära võetud teovõimet .	Aga dokument , mis fikseerib tema kodakondsust , ei ole piisav , vaid peab olema teada , et temalt ei ole ära võetud teovõimet .
696931	1908	0	{}	Loomade vaatepunktist lähtumine on põhimõtteliselt vale .	Loomade vaatepunktist lähtumine on vale .
298591	3127	0	{}	Väidetavas anonüümkirjas esitatud süüdistuste ühepoolne ajalehes ära toomine ei ole minu arvates väga eetiline .	Väidetavas anonüümkirjas esitatud süüdistuste ühepoolne ajalehes ära toomine ei ole minu arvates eetiline .
480593	2387	0	{}	Kolmapäeva õhtul teatas Tallinna Panga nõukogu esimees  Guido Sammelselg  telefonitsi Ühispanga kolleegile Urmile otsusest läbirääkimised katkestada .	Kolmapäeva õhtul teatas Tallinna Panga nõukogu esimees Guido Sammelselg Ühispanga kolleegile Urmile otsusest läbirääkimised katkestada .
691514	2218	1	"{""advcl_csubj"": 1}"	Kuid nii palju elektrilaineid jõudis ikkagi kohale , et lamp kenasti põleks .	Kuid elektrilaineid jõudis kohale , et lamp põleks .
170878	508	1	"{""advcl_acl"": 1, ""obl_advcl"": 1, ""obj_nsubj:cop"": 1}"	Kohus leidis 2. detsembril tehtud otsuses , et eelnõu on igati seaduslik , sest tagastatud elamute üürnikel ei saa olla õiguspärast ootust , et üüri piirmäärad jäävadki kehtima .	Kohus leidis 2. detsembril tehtud otsuses , et eelnõu on seaduslik , sest tagastatud elamute üürnikel ei saa olla õiguspärast ootust , et üüri piirmäärad jäävadki kehtima .
684456	1022476	1	"{""obl_nmod"": 1}"	Kui pärandatakse või kingitakse EVP kroone , siis arvestatakse EVP kroonidega nagu päris kroonidega .	Kui pärandatakse või kingitakse EVP kroone , arvestatakse EVP kroonidega kroonidega .
218347	1691	1	"{""conj_nmod"": 1}"	Näitlejad ja muu kunst on laval olemas pingutamata moel ning nii kerkivadki sellest tegevusest ja loost vaatajate ette poeetilised teemad koos neile vastavate kujunditega .	Näitlejad ja muu kunst on laval olemas pingutamata moel ning kerkivadki sellest tegevusest ja loost vaatajate ette poeetilised teemad koos neile vastavate kujunditega .
342068	2807	0	{}	Toonaseid valimisi pole ligilähedaseltki võimalik võrrelda nende farssidega , mida Putin valimiste nime all viimastel aastatel on TsŠetsŠeenias korraldanud .	Toonaseid valimisi pole võimalik võrrelda nende farssidega , mida Putin valimiste nime all viimastel aastatel on TsŠetsŠeenias korraldanud .
410520	1372	0	{}	Siiski kaebasid looduskaitsjad , et sellest ei piisa hiigelmassi poolt äratallatud muru ning uriiniga üleküllastatud puude ja põõsaste päästmiseks .	Kaebasid looduskaitsjad , et sellest ei piisa hiigelmassi poolt äratallatud muru ning uriiniga üleküllastatud puude ja põõsaste päästmiseks .
194404	1563	0	{}	Liiga läikivad ja paksud	Läikivad ja paksud
110968	458	1	"{""root_acl"": 1, ""nsubj_nsubj:cop"": 1, ""obj_root"": 1}"	Kokku moodustavad naised 22,3 protsenti Eesti kaadrikaitseväelastest .	Moodustavad naised 22,3 protsenti Eesti kaadrikaitseväelastest .
705037	1026148	0	{}	Kui suur oli avastamine Tallinna Politseiprefektuuris 2000. aasta kahe kuu jooksul , kui palju kordi või absoluutarvudes see paraneb ?	Kui suur oli avastamine Tallinna Politseiprefektuuris 2000. aasta kahe kuu jooksul , kui kordi või absoluutarvudes see paraneb ?
3972	20972	1	"{""xcomp_acl"": 1, ""obl_nmod"": 1}"	Samas ei pruugi kogetud õpilase roll noortest teha veel igavesi õpilasi .	Ei pruugi kogetud õpilase roll noortest teha igavesi õpilasi .
3438	16425	1	"{""nmod_obl"": 1}"	Kus  K  on ühestele veergudele peale  a  ja nullistele veergudele peale  b  vastavate sageduste summa	Kus K on ühestele veergudele a ja nullistele veergudele peale b vastavate sageduste summa
630263	917	0	{}	siseturu toiduainete sektori väljakujundamise raames tuleb ettevõtjatele tagada vahendid , mis võimaldaksid neil oma toodete turuväärtust tõsta , kaitstes samal ajal tarbijaid väärade talitusviiside eest ja tagades ühtlasi õiglase kaubanduse ;	Siseturu toiduainete sektori väljakujundamise raames tuleb ettevõtjatele tagada vahendid , mis võimaldaksid neil oma toodete turuväärtust tõsta , kaitstes samal ajal tarbijaid väärade talitusviiside eest ja tagades õiglase kaubanduse ;
206555	367	1	"{""root_acl"": 1, ""conj_root"": 1, ""obj_obl"": 1}"	Riigikogu rahanduskomisjonis juba eile laiali jagatud uue mootorsõidukimaksu eelnõu esialgse projekti kohaselt saab autoomanik tasuda maksu sarnaselt liikluskindlustusele .	Riigikogu rahanduskomisjonis laiali jagatud uue mootorsõidukimaksu eelnõu esialgse projekti kohaselt saab autoomanik tasuda maksu .
547138	2209	0	{}	Eestis ei ole mingisugust lootust kunagi jõuda sellise inseneride erialaliitude süsteemini , mis ühiskondlikus korras , õppeasutustest sõltumata hõlmaks vajalikul tasemel kutsete andmise kõigil tehnikaerialadel .	Eestis ei ole mingisugust lootust jõuda sellise inseneride erialaliitude süsteemini , mis ühiskondlikus korras , õppeasutustest sõltumata hõlmaks vajalikul tasemel kutsete andmise kõigil tehnikaerialadel .
184977	1614	0	{}	Vastastikku üksteise keelt ja kultuuri õppides , kasvab Eestis üles eestlaste ja venelaste põlvkond , kes suhtuvad eri rahvustesse palju eelarvamustevabamalt kui nende vanemad .	Üksteise keelt ja kultuuri õppides , kasvab Eestis üles eestlaste ja venelaste põlvkond , kes suhtuvad eri rahvustesse .
702472	1834	0	{}	erm , j0 br0 on küll imelik > ilus tüdrik > ilus weeb	Erm , j0 br0 on imelik > ilus tüdrik > ilus weeb
46519	993	0	{}	Jõud kadus täiesti ära .	Jõud kadus ära .
325711	628	0	{}	Gush Katifi asundusteblokki saadeti üle 15 000 politseiniku ja sõduri , et alustada sealgi asunike jõuga äraviimist .	Gush Katifi asundusteblokki saadeti üle 15 000 politseiniku ja sõduri , et alustada asunike jõuga äraviimist .
667839	2338	0	{}	Ei hakanud ka väga punnitama , suurem osa sõidust veel ees .	Ei hakanud punnitama , suurem osa sõidust ees .
386618	3706	0	{}	Rogovin on aga vaid üks 51st firma koostööpartnerist .	Rogovin on üks 51st firma koostööpartnerist .
404265	1590	0	{}	Materjaliks on kohale veetud igaühele umbes 0,5 kuupmeetri suurune tükk Saaremaa dolomiiti .	Materjaliks on kohale veetud igaühele 0,5 kuupmeetri suurune tükk Saaremaa dolomiiti .
705043	1275314	1	"{""advcl_root"": 1, ""root_conj"": 1}"	Nii et tõenäoliselt oleks mõistlik teha muudatusettepanek kas selle või mõne eelneva paragrahvi täiendamiseks , oleneb sellest , kuhu paremini sobib .	Oleks mõistlik teha muudatusettepanek kas selle või mõne eelneva paragrahvi täiendamiseks , oleneb sellest , kuhu sobib .
193795	0	1	"{""acl_conj"": 1, ""obj_nsubj"": 1}"	18. aprill ( Ärileht Online ) - Elektriraudtee AS teavitas täna diisel-mootorrongide riigihankel osalenud ettevõtjaid kõigi pakkumiste tagasi lükkamisest .	18. aprill ( Ärileht Online ) - Elektriraudtee AS teavitas diisel-mootorrongide riigihankel osalenud ettevõtjaid kõigi pakkumiste tagasi lükkamisest .
656107	3503097	1	"{""ccomp_conj"": 1}"	Sõbral aitas ka kui lihtsalt lasi radikapeal soojaks ...	Sõbral aitas lasi radikapeal soojaks ...
239307	286	1	"{""obl_obj"": 1}"	""" Ehkki pärimusmuusika festivalidel ei esine sellised staarid , keda tuuakse kohale Cadillaci või helikopteriga turvameeste parve keskel , on staarid täiesti olemas , "" kinnitas Johanson ."	""" Ehkki pärimusmuusika festivalidel ei esine sellised staarid , keda tuuakse kohale Cadillaci või helikopteriga turvameeste parve , on staarid olemas , "" kinnitas Johanson ."
380761	543	0	{}	Viimases satub tema poolt kehastatav advokaat tänu Mel Gibsoni paranoilisele taksojuhile väga tõsistesse raskustesse .	Viimases satub tema poolt kehastatav advokaat tänu Mel Gibsoni paranoilisele taksojuhile tõsistesse raskustesse .
398039	1662	1	"{""obl_nmod"": 1}"	Ta kõlab siin just nimelt natuke teisiti , mängib umbes pooltes lugudest oma liivakasti serval , teeb Nusrat Fateh Ali Khani häält või satub absurdselt ameerikalikku ekstaasi ( “ Texas ” ) .	Ta kõlab , mängib pooltes lugudest oma liivakasti serval , teeb Nusrat Fateh Ali Khani häält või satub ameerikalikku ekstaasi ( “ Texas ” ) .
700911	158726	1	"{""obj_obl"": 1}"	to perwo > no esimene asi , mida tavaliselt > t6sisuvoroviusklikud r6hutavad , on > masinate suhe : meeletu hulk > punaseid ja käputäis saksa omi .	To perwo > no esimene asi , mida r6hutavad , on > masinate suhe : meeletu hulk > punaseid ja käputäis saksa omi .
705122	25300	1	"{""root_parataxis"": 1, ""parataxis_root"": 1}"	lisandra: jälle jäid kõik vaait	Lisandra : jäid kõik vaait
552540	214	0	{}	Sarapi pani aga 1994 . aasta novembris ametisse ju Tarandi enese valitsus .	Sarapi pani 1994 . aasta novembris ametisse Tarandi enese valitsus .
699334	747127	0	{}	See annab põhjuse teha tagasivaate praegu võimul oleva valitsuse eelarvepoliitikale laiemas mõttes .	See annab põhjuse teha tagasivaate võimul oleva valitsuse eelarvepoliitikale laiemas mõttes .
424523	137	0	{}	Kaardiomanikud saavad odavamalt reisida , samuti kehtivad soodustused majutusasutustes ja muuseumides .	Kaardiomanikud saavad reisida , kehtivad soodustused majutusasutustes ja muuseumides .
264293	3617	1	"{""root_nmod"": 1, ""nmod_root"": 1, ""cop_aux"": 1}"	Rohkem tähelepanu inimestele , kellelt on politseitöös tulemusi oodata .	Tähelepanu inimestele , kellelt on politseitöös tulemusi oodata .
320547	4547	0	{}	Kas Eestile võiks sobida deebetmaks ?	Eestile võiks sobida deebetmaks ?
586646	0	0	{}	Eesti elanike varustamise eeskätt kohalike toiduainetega kuulutas Riigikogu prioriteetseks juba 23 . veebruaril 1994 .	Eesti elanike varustamise kohalike toiduainetega kuulutas Riigikogu prioriteetseks 23 . veebruaril 1994 .
261358	519	0	{}	Ka haiglas on võimalik tööd saada , ehkki bakalaureusega kliinilise psühholoogia peale lausa veel ei saa .	Haiglas on võimalik tööd saada , ehkki bakalaureusega kliinilise psühholoogia peale ei saa .
437513	426	1	"{""cop_aux"": 1, ""obl_obj"": 1, ""conj_acl"": 1, ""obj_conj"": 1}"	Oleme latti pidevalt tõstnud ja saavutanud ka uued kõrgused .	Oleme latti tõstnud ja saavutanud uued kõrgused .
442077	923	0	{}	Üldseis 2 : 6 ( ehk 2 x 1 : 3 ) jätab mulje , et oleme soomlannadest kolm korda kehvemad .	Üldseis 2 : 6 ( 2 x 1 : 3 ) jätab mulje , et oleme soomlannadest kolm korda kehvemad .
102988	1474	0	{}	Peaministri koha pakkumise tõenäosus on sellest omakorda viis protsenti .	Peaministri koha pakkumise tõenäosus on sellest viis protsenti .
653856	1952	1	"{""det_nmod"": 1}"	Anne Vabarna oli ikkagi setu kuulsaim lauluema .	Anne Vabarna oli setu kuulsaim lauluema .
5314	470	0	{}	Las aga rumalad reisijad maksavad , võltspiletite tegijad ainult naeravad selle üle .	Aga rumalad reisijad maksavad , võltspiletite tegijad naeravad selle üle .
677131	711	1	"{""mark_advmod"": 1, ""advcl_conj"": 1}"	Abilinnapea Ants Leemetsa sõnul pole selge , miks 23 . novembri hommikule planeeritud lõikus tehti juba 22 . novembri õhtul , kuigi on teada , et õhtused operatsioonid on riskantsemad , kui päevasel ajal tehtud .	Abilinnapea Ants Leemetsa sõnul pole selge , miks 23 . novembri hommikule planeeritud lõikus tehti 22 . novembri õhtul , kuigi on teada , et õhtused operatsioonid on riskantsemad , kui päevasel ajal tehtud .
570420	1297	0	{}	Tunnen teda juba 15 aastat .	Tunnen teda 15 aastat .
94721	1665	0	{}	""" Materjalid on ette valmistatud nelja inimese kohta , kellest kaks on väljastpoolt maja , "" lisas ta ."	""" Materjalid on ette valmistatud nelja inimese kohta , kellest kaks on maja , "" lisas ta ."
388016	130533	0	{}	Kuid nüüd oli loom olnud paranoilises jälituses ja jõudis välja täpselt õigeks ajaks sinna , kuhu pidi .	Kuid oli loom olnud paranoilises jälituses ja jõudis välja õigeks ajaks , kuhu pidi .
678755	330761	0	{}	On vaja veel kolm inimest ! ! ! !	On vaja kolm inimest ! ! ! !
350949	343	0	{}	Kuigi koerad ilmselt ei õpi selle päevaga tundma kompanii arvutisüsteemi ega suuda teie meilidele vastata , loodab PSI , et nad avaldavad töökohas muidu positiivset mõju .	Kuigi koerad ei õpi selle päevaga tundma kompanii arvutisüsteemi ega suuda teie meilidele vastata , loodab PSI , et nad avaldavad töökohas positiivset mõju .
290262	1170	1	"{""nsubj:cop_nmod"": 1}"	Et Eesti pakkumine sellest hoolimata kohe prügikasti ei lennanud , tähendab , et muude näitajate - poliitilise ja makromajandusliku stabiilsuse , maksusüsteemi , tööjõu hinna jms poolest on Eesti täiesti konkurentsivõimeline maa .	Et Eesti pakkumine sellest hoolimata prügikasti ei lennanud , tähendab , et muude näitajate - poliitilise ja makromajandusliku stabiilsuse , maksusüsteemi , tööjõu hinna jms poolest on Eesti konkurentsivõimeline maa .
93813	2071	0	{}	"Nii pole kohalikel Vene võistkonna pooldajatel millestki tülinorimiseks kinni hakata , "" sõnas Rumma ."	"Pole kohalikel Vene võistkonna pooldajatel millestki tülinorimiseks kinni hakata , "" sõnas Rumma ."
683789	203	0	{}	Kui ta risti löödi , ei hakanud keegi teda vähemalt uputama .	Kui ta löödi , ei hakanud keegi teda uputama .
521676	1847	0	{}	Minuti pärast kõlab rõõmuröögatus , nagu visanuks venelane olümpiamängude finaalis vastase viiendal sekundil selili .	Minuti pärast kõlab rõõmuröögatus , nagu visanuks venelane olümpiamängude finaalis vastase viiendal sekundil .
522192	1100	0	{}	Kümme minutit hiljem saabub Kristina .	Saabub Kristina .
411398	3738	0	{}	“ Annetada võib ka hooldusmaterjali ja kõike , mida saab haigla tööks kasutada , et haigete olukorda kergendada .	“ Annetada võib hooldusmaterjali ja kõike , mida saab haigla tööks kasutada , et haigete olukorda kergendada .
